20020701 011710;0.994600;0
20020701 011719;0.994500;0
20020701 012435;0.994500;0
20020701 012447;0.994400;0
20020701 012448;0.994500;0
20020701 012507;0.994600;0
20020701 012513;0.994600;0
20020701 012554;0.994500;0
20020701 012605;0.994500;0
20020701 012628;0.994400;0
20020701 012629;0.994500;0
20020701 012630;0.994400;0
20020701 012730;0.994400;0
20020701 012810;0.994300;0
20020701 012812;0.994400;0
20020701 012820;0.994300;0
20020701 012825;0.994200;0
20020701 012828;0.994200;0
20020701 012829;0.994100;0
20020701 013012;0.994100;0
20020701 013029;0.994000;0
20020701 013039;0.993900;0
20020701 013040;0.993900;0
20020701 013044;0.993800;0
20020701 013046;0.993800;0
20020701 013048;0.993700;0
20020701 013059;0.993800;0
20020701 013111;0.993800;0
20020701 013519;0.993700;0
20020701 013618;0.993800;0
20020701 013649;0.993800;0
20020701 013654;0.993700;0
20020701 013700;0.993700;0
20020701 013733;0.993700;0
20020701 013750;0.993600;0
20020701 013753;0.993600;0
20020701 014441;0.993700;0
20020701 014548;0.993800;0
20020701 014557;0.993800;0
20020701 014646;0.993800;0
20020701 014810;0.993700;0
20020701 015125;0.993800;0
20020701 015133;0.993900;0
20020701 015312;0.994000;0
20020701 015323;0.994100;0
20020701 015339;0.994000;0
20020701 015354;0.993900;0
20020701 015420;0.993900;0
20020701 015438;0.993800;0
20020701 015446;0.993700;0
20020701 015447;0.993800;0
20020701 015510;0.993800;0
20020701 015515;0.993900;0
20020701 015521;0.993900;0
20020701 015703;0.993900;0
20020701 015811;0.994000;0
20020701 015819;0.994000;0
20020701 015826;0.993900;0
20020701 015844;0.993800;0
20020701 015846;0.994000;0
20020701 015934;0.993900;0
20020701 020108;0.993900;0
20020701 020117;0.993800;0
20020701 020127;0.993700;0
20020701 020130;0.993900;0
20020701 020201;0.993800;0
20020701 020222;0.993800;0
20020701 020324;0.993700;0
20020701 020510;0.993700;0
20020701 020513;0.993700;0
20020701 020546;0.993700;0
20020701 020548;0.993800;0
20020701 020757;0.993700;0
20020701 020759;0.993700;0
20020701 020805;0.993700;0
20020701 021012;0.993800;0
20020701 021014;0.993900;0
20020701 021025;0.993900;0
20020701 021027;0.994000;0
20020701 021032;0.994100;0
20020701 021040;0.994100;0
20020701 021046;0.994200;0
20020701 021050;0.994000;0
20020701 021113;0.993900;0
20020701 021158;0.993900;0
20020701 021202;0.993800;0
20020701 021204;0.993900;0
20020701 021225;0.994000;0
20020701 021317;0.994200;0
20020701 021320;0.994200;0
20020701 021332;0.994100;0
20020701 021334;0.994100;0
20020701 021401;0.994200;0
20020701 021404;0.994200;0
20020701 021414;0.994200;0
20020701 021416;0.994300;0
20020701 021418;0.994400;0
20020701 021515;0.994300;0
20020701 021546;0.994400;0
20020701 021615;0.994500;0
20020701 021619;0.994500;0
20020701 021629;0.994500;0
20020701 021705;0.994400;0
20020701 021731;0.994400;0
20020701 021737;0.994400;0
20020701 021745;0.994200;0
20020701 021749;0.994200;0
20020701 021751;0.994100;0
20020701 021814;0.994200;0
20020701 021836;0.994200;0
20020701 021855;0.994300;0
20020701 021931;0.994400;0
20020701 022014;0.994400;0
20020701 022016;0.994500;0
20020701 022027;0.994400;0
20020701 022332;0.994500;0
20020701 022336;0.994500;0
20020701 022426;0.994500;0
20020701 022512;0.994400;0
20020701 022626;0.994300;0
20020701 022636;0.994200;0
20020701 022654;0.994100;0
20020701 022704;0.994100;0
20020701 022710;0.994000;0
20020701 022729;0.994000;0
20020701 022730;0.993900;0
20020701 022802;0.993900;0
20020701 022856;0.994000;0
20020701 022949;0.994000;0
20020701 023019;0.994100;0
20020701 023021;0.994100;0
20020701 023157;0.994200;0
20020701 023201;0.994300;0
20020701 023203;0.994400;0
20020701 023243;0.994300;0
20020701 023257;0.994400;0
20020701 023321;0.994400;0
20020701 023340;0.994400;0
20020701 023449;0.994500;0
20020701 023456;0.994500;0
20020701 023608;0.994500;0
20020701 023634;0.994400;0
20020701 023636;0.994400;0
20020701 023637;0.994400;0
20020701 023741;0.994300;0
20020701 023745;0.994200;0
20020701 023909;0.994300;0
20020701 023913;0.994400;0
20020701 023926;0.994400;0
20020701 024007;0.994400;0
20020701 024011;0.994400;0
20020701 024026;0.994400;0
20020701 024111;0.994500;0
20020701 024158;0.994400;0
20020701 024159;0.994400;0
20020701 024208;0.994400;0
20020701 024341;0.994400;0
20020701 024343;0.994500;0
20020701 024350;0.994400;0
20020701 024353;0.994400;0
20020701 024502;0.994300;0
20020701 024504;0.994200;0
20020701 024530;0.994400;0
20020701 024628;0.994400;0
20020701 024718;0.994400;0
20020701 024730;0.994500;0
20020701 024745;0.994500;0
20020701 024748;0.994600;0
20020701 024807;0.994700;0
20020701 024819;0.994800;0
20020701 024926;0.995100;0
20020701 024948;0.994900;0
20020701 025003;0.995100;0
20020701 025028;0.995200;0
20020701 025032;0.995200;0
20020701 025044;0.995200;0
20020701 025057;0.995500;0
20020701 025059;0.995600;0
20020701 025102;0.995700;0
20020701 025104;0.995800;0
20020701 025108;0.995900;0
20020701 025112;0.995900;0
20020701 025115;0.995800;0
20020701 025126;0.995900;0
20020701 025134;0.996000;0
20020701 025136;0.995900;0
20020701 025137;0.996000;0
20020701 025139;0.996100;0
20020701 025143;0.996200;0
20020701 025146;0.996200;0
20020701 025149;0.996400;0
20020701 025153;0.996500;0
20020701 025154;0.996600;0
20020701 025158;0.996700;0
20020701 025201;0.996700;0
20020701 025217;0.996700;0
20020701 025221;0.996600;0
20020701 025241;0.996700;0
20020701 025252;0.996800;0
20020701 025254;0.996900;0
20020701 025258;0.996800;0
20020701 025308;0.996700;0
20020701 025318;0.996600;0
20020701 025320;0.996800;0
20020701 025337;0.996700;0
20020701 025344;0.996600;0
20020701 025359;0.996700;0
20020701 025416;0.996700;0
20020701 025424;0.996600;0
20020701 025438;0.996700;0
20020701 025440;0.996800;0
20020701 025442;0.997000;0
20020701 025444;0.997100;0
20020701 025446;0.997200;0
20020701 025447;0.997200;0
20020701 025452;0.997300;0
20020701 025453;0.997300;0
20020701 025501;0.997300;0
20020701 025504;0.997200;0
20020701 025505;0.997200;0
20020701 025507;0.997100;0
20020701 025523;0.997000;0
20020701 025529;0.996900;0
20020701 025530;0.996900;0
20020701 025535;0.996900;0
20020701 025541;0.997100;0
20020701 025601;0.997000;0
20020701 025612;0.996900;0
20020701 025626;0.996800;0
20020701 025642;0.996900;0
20020701 025656;0.996900;0
20020701 025657;0.997000;0
20020701 025703;0.996900;0
20020701 025714;0.997000;0
20020701 025727;0.996900;0
20020701 025739;0.997000;0
20020701 025754;0.997000;0
20020701 025804;0.996900;0
20020701 025822;0.997000;0
20020701 025824;0.997100;0
20020701 025828;0.997200;0
20020701 025830;0.997300;0
20020701 025833;0.997400;0
20020701 025834;0.997400;0
20020701 025837;0.997500;0
20020701 025842;0.997400;0
20020701 025846;0.997300;0
20020701 025851;0.997200;0
20020701 025909;0.997000;0
20020701 025914;0.997200;0
20020701 025928;0.997000;0
20020701 025937;0.996900;0
20020701 025942;0.996800;0
20020701 025945;0.996700;0
20020701 025951;0.996600;0
20020701 030007;0.996700;0
20020701 030038;0.996600;0
20020701 030048;0.996600;0
20020701 030049;0.996500;0
20020701 030108;0.996400;0
20020701 030113;0.996300;0
20020701 030117;0.996300;0
20020701 030138;0.996200;0
20020701 030143;0.996400;0
20020701 030144;0.996300;0
20020701 030147;0.996400;0
20020701 030232;0.996300;0
20020701 030313;0.996500;0
20020701 030324;0.996600;0
20020701 030347;0.996500;0
20020701 030355;0.996600;0
20020701 030430;0.996500;0
20020701 030436;0.996600;0
20020701 030501;0.996600;0
20020701 030502;0.996600;0
20020701 030513;0.996500;0
20020701 030519;0.996400;0
20020701 030534;0.996300;0
20020701 030543;0.996500;0
20020701 030609;0.996400;0
20020701 030629;0.996300;0
20020701 030720;0.996500;0
20020701 030725;0.996600;0
20020701 030749;0.996600;0
20020701 030750;0.996700;0
20020701 030803;0.996700;0
20020701 030826;0.996800;0
20020701 030835;0.996800;0
20020701 030855;0.997000;0
20020701 030858;0.997000;0
20020701 030907;0.997000;0
20020701 030914;0.996900;0
20020701 030915;0.996900;0
20020701 030919;0.996800;0
20020701 030921;0.996700;0
20020701 030925;0.996700;0
20020701 030946;0.996600;0
20020701 031126;0.996700;0
20020701 031133;0.996800;0
20020701 031210;0.996800;0
20020701 031213;0.996700;0
20020701 031216;0.996600;0
20020701 031311;0.996700;0
20020701 031318;0.996800;0
20020701 031344;0.996800;0
20020701 031354;0.996900;0
20020701 031409;0.996900;0
20020701 031414;0.997000;0
20020701 031424;0.997100;0
20020701 031431;0.997200;0
20020701 031436;0.997100;0
20020701 031437;0.997000;0
20020701 031445;0.997100;0
20020701 031510;0.997200;0
20020701 031514;0.997300;0
20020701 031521;0.997200;0
20020701 031540;0.997200;0
20020701 031543;0.997100;0
20020701 031545;0.997000;0
20020701 031556;0.997100;0
20020701 031557;0.997200;0
20020701 031607;0.997300;0
20020701 031609;0.997300;0
20020701 031612;0.997300;0
20020701 031620;0.997200;0
20020701 031625;0.997200;0
20020701 031628;0.997000;0
20020701 031630;0.997200;0
20020701 031635;0.997100;0
20020701 031645;0.997000;0
20020701 031652;0.996900;0
20020701 031654;0.996800;0
20020701 031657;0.996700;0
20020701 031704;0.996900;0
20020701 031725;0.996800;0
20020701 031726;0.996700;0
20020701 031736;0.996800;0
20020701 031746;0.996900;0
20020701 031747;0.997000;0
20020701 031755;0.997000;0
20020701 031821;0.997200;0
20020701 031823;0.997000;0
20020701 031833;0.997000;0
20020701 031834;0.996900;0
20020701 031838;0.996800;0
20020701 031856;0.996800;0
20020701 031859;0.996900;0
20020701 031901;0.996800;0
20020701 031906;0.996900;0
20020701 031934;0.996900;0
20020701 031939;0.997000;0
20020701 031952;0.997000;0
20020701 032015;0.996900;0
20020701 032058;0.997000;0
20020701 032107;0.997200;0
20020701 032108;0.997300;0
20020701 032110;0.997300;0
20020701 032154;0.997300;0
20020701 032159;0.997200;0
20020701 032205;0.997100;0
20020701 032216;0.997000;0
20020701 032229;0.996900;0
20020701 032244;0.996900;0
20020701 032257;0.996800;0
20020701 032259;0.996800;0
20020701 032304;0.996700;0
20020701 032305;0.996900;0
20020701 032418;0.996800;0
20020701 032440;0.996800;0
20020701 032445;0.996700;0
20020701 032458;0.996800;0
20020701 032516;0.996800;0
20020701 032600;0.996900;0
20020701 032613;0.996800;0
20020701 032616;0.996700;0
20020701 032703;0.996700;0
20020701 032705;0.996600;0
20020701 032707;0.996600;0
20020701 032711;0.996600;0
20020701 032717;0.996500;0
20020701 032736;0.996500;0
20020701 032744;0.996600;0
20020701 032756;0.996500;0
20020701 032806;0.996500;0
20020701 032951;0.996400;0
20020701 033012;0.996300;0
20020701 033044;0.995900;0
20020701 033045;0.996000;0
20020701 033046;0.996400;0
20020701 033107;0.996300;0
20020701 033113;0.996200;0
20020701 033116;0.996200;0
20020701 033117;0.996300;0
20020701 033118;0.996300;0
20020701 033123;0.996200;0
20020701 033139;0.996100;0
20020701 033150;0.996000;0
20020701 033156;0.995900;0
20020701 033205;0.995800;0
20020701 033208;0.995700;0
20020701 033212;0.995600;0
20020701 033214;0.995500;0
20020701 033236;0.995400;0
20020701 033239;0.995400;0
20020701 033240;0.995300;0
20020701 033241;0.995200;0
20020701 033243;0.995100;0
20020701 033244;0.995100;0
20020701 033245;0.995000;0
20020701 033247;0.994900;0
20020701 033248;0.995000;0
20020701 033250;0.995100;0
20020701 033257;0.995200;0
20020701 033300;0.995200;0
20020701 033301;0.995300;0
20020701 033311;0.995300;0
20020701 033314;0.995200;0
20020701 033320;0.995200;0
20020701 033322;0.995100;0
20020701 033323;0.995200;0
20020701 033325;0.995100;0
20020701 033328;0.995200;0
20020701 033332;0.995300;0
20020701 033349;0.995200;0
20020701 033413;0.995300;0
20020701 033416;0.995200;0
20020701 033423;0.995300;0
20020701 033424;0.995100;0
20020701 033428;0.995000;0
20020701 033429;0.994900;0
20020701 033430;0.994800;0
20020701 033434;0.994800;0
20020701 033438;0.994900;0
20020701 033449;0.995000;0
20020701 033531;0.994900;0
20020701 033534;0.994800;0
20020701 033536;0.994900;0
20020701 033554;0.995100;0
20020701 033728;0.995200;0
20020701 033756;0.995100;0
20020701 033758;0.995000;0
20020701 033808;0.994900;0
20020701 033828;0.995100;0
20020701 033829;0.995100;0
20020701 033913;0.995100;0
20020701 033916;0.995200;0
20020701 033939;0.995200;0
20020701 033940;0.995100;0
20020701 033944;0.995100;0
20020701 033956;0.995100;0
20020701 034022;0.995100;0
20020701 034110;0.995100;0
20020701 034131;0.995100;0
20020701 034136;0.994900;0
20020701 034140;0.994800;0
20020701 034149;0.994700;0
20020701 034154;0.994900;0
20020701 034204;0.994800;0
20020701 034215;0.994800;0
20020701 034216;0.994700;0
20020701 034220;0.994700;0
20020701 034225;0.994600;0
20020701 034227;0.994500;0
20020701 034230;0.994400;0
20020701 034235;0.994500;0
20020701 034300;0.994400;0
20020701 034313;0.994400;0
20020701 034321;0.994300;0
20020701 034326;0.994100;0
20020701 034329;0.994300;0
20020701 034407;0.994400;0
20020701 034425;0.994400;0
20020701 034436;0.994500;0
20020701 034442;0.994500;0
20020701 034456;0.994600;0
20020701 034507;0.994600;0
20020701 034517;0.994500;0
20020701 034521;0.994400;0
20020701 034617;0.994500;0
20020701 034647;0.994700;0
20020701 034705;0.994800;0
20020701 034714;0.994800;0
20020701 034715;0.994700;0
20020701 034747;0.994900;0
20020701 034805;0.994800;0
20020701 034818;0.994800;0
20020701 034824;0.994700;0
20020701 034828;0.994600;0
20020701 034855;0.994500;0
20020701 034900;0.994400;0
20020701 034914;0.994300;0
20020701 034920;0.994200;0
20020701 034934;0.994400;0
20020701 034951;0.994300;0
20020701 035003;0.994200;0
20020701 035008;0.994200;0
20020701 035009;0.994100;0
20020701 035011;0.994000;0
20020701 035022;0.994000;0
20020701 035025;0.993900;0
20020701 035030;0.993800;0
20020701 035031;0.993800;0
20020701 035032;0.993700;0
20020701 035037;0.993800;0
20020701 035044;0.993800;0
20020701 035046;0.993900;0
20020701 035050;0.993800;0
20020701 035057;0.993900;0
20020701 035116;0.993800;0
20020701 035123;0.993900;0
20020701 035230;0.993900;0
20020701 035315;0.994000;0
20020701 035348;0.994100;0
20020701 035349;0.994200;0
20020701 035400;0.994200;0
20020701 035419;0.994400;0
20020701 035424;0.994400;0
20020701 035450;0.994500;0
20020701 035524;0.994500;0
20020701 035525;0.994700;0
20020701 035557;0.994600;0
20020701 035611;0.994500;0
20020701 035612;0.994400;0
20020701 035630;0.994600;0
20020701 035656;0.994600;0
20020701 035659;0.994700;0
20020701 035811;0.994900;0
20020701 035826;0.994900;0
20020701 035839;0.994800;0
20020701 035841;0.994800;0
20020701 035918;0.994700;0
20020701 035944;0.994600;0
20020701 035951;0.994800;0
20020701 035953;0.994800;0
20020701 040016;0.994800;0
20020701 040033;0.994700;0
20020701 040037;0.994700;0
20020701 040040;0.994500;0
20020701 040042;0.994600;0
20020701 040129;0.994700;0
20020701 040303;0.994600;0
20020701 040306;0.994500;0
20020701 040323;0.994400;0
20020701 040337;0.994300;0
20020701 040339;0.994200;0
20020701 040351;0.994100;0
20020701 040419;0.994200;0
20020701 040420;0.994200;0
20020701 040450;0.994100;0
20020701 040504;0.994200;0
20020701 040513;0.994300;0
20020701 040541;0.994200;0
20020701 040602;0.994400;0
20020701 040603;0.994400;0
20020701 040629;0.994400;0
20020701 040711;0.994300;0
20020701 040756;0.994200;0
20020701 040955;0.994400;0
20020701 041030;0.994400;0
20020701 041031;0.994500;0
20020701 041105;0.994500;0
20020701 041123;0.994400;0
20020701 041137;0.994400;0
20020701 041138;0.994300;0
20020701 041140;0.994200;0
20020701 041204;0.994100;0
20020701 041220;0.994100;0
20020701 041228;0.994000;0
20020701 041229;0.994000;0
20020701 041234;0.993900;0
20020701 041251;0.993800;0
20020701 041259;0.993900;0
20020701 041314;0.993900;0
20020701 041323;0.993900;0
20020701 041331;0.993800;0
20020701 041359;0.993700;0
20020701 041426;0.993800;0
20020701 041428;0.993900;0
20020701 041441;0.994000;0
20020701 041502;0.993900;0
20020701 041514;0.993800;0
20020701 041531;0.993700;0
20020701 041553;0.993700;0
20020701 041557;0.993700;0
20020701 041605;0.993800;0
20020701 041620;0.993900;0
20020701 041641;0.994000;0
20020701 041644;0.994000;0
20020701 041650;0.994200;0
20020701 041704;0.994300;0
20020701 041706;0.994400;0
20020701 041720;0.994200;0
20020701 041803;0.994400;0
20020701 041851;0.994400;0
20020701 041852;0.994300;0
20020701 041927;0.994200;0
20020701 041935;0.994200;0
20020701 041941;0.994100;0
20020701 041947;0.994000;0
20020701 041959;0.993900;0
20020701 042015;0.993800;0
20020701 042016;0.993800;0
20020701 042038;0.993700;0
20020701 042047;0.993800;0
20020701 042106;0.993900;0
20020701 042150;0.993800;0
20020701 042151;0.993800;0
20020701 042159;0.993700;0
20020701 042201;0.993700;0
20020701 042214;0.993700;0
20020701 042237;0.993800;0
20020701 042301;0.993900;0
20020701 042339;0.993800;0
20020701 042341;0.993700;0
20020701 042353;0.993700;0
20020701 042429;0.993600;0
20020701 042430;0.993500;0
20020701 042435;0.993600;0
20020701 042513;0.993700;0
20020701 042534;0.993800;0
20020701 042558;0.993800;0
20020701 042602;0.993900;0
20020701 042606;0.993900;0
20020701 042622;0.993800;0
20020701 042635;0.993700;0
20020701 042723;0.993800;0
20020701 042755;0.993700;0
20020701 042812;0.993800;0
20020701 042826;0.993800;0
20020701 042834;0.993700;0
20020701 042854;0.993900;0
20020701 042901;0.993800;0
20020701 043028;0.993800;0
20020701 043042;0.993700;0
20020701 043043;0.993700;0
20020701 043135;0.993700;0
20020701 043139;0.993700;0
20020701 043141;0.993800;0
20020701 043339;0.993800;0
20020701 043506;0.994000;0
20020701 043510;0.994000;0
20020701 043529;0.994000;0
20020701 043645;0.994100;0
20020701 043731;0.994100;0
20020701 043800;0.994100;0
20020701 043832;0.994100;0
20020701 044025;0.994300;0
20020701 044029;0.994400;0
20020701 044113;0.994300;0
20020701 044308;0.994400;0
20020701 044312;0.994400;0
20020701 044344;0.994400;0
20020701 044346;0.994300;0
20020701 044409;0.994200;0
20020701 044445;0.994200;0
20020701 044531;0.994100;0
20020701 044535;0.994000;0
20020701 044605;0.994000;0
20020701 044611;0.993900;0
20020701 044626;0.993800;0
20020701 044627;0.993900;0
20020701 044635;0.993800;0
20020701 044706;0.993700;0
20020701 044707;0.993700;0
20020701 044736;0.993700;0
20020701 044752;0.993800;0
20020701 044802;0.993800;0
20020701 044810;0.993700;0
20020701 044822;0.993600;0
20020701 044837;0.993600;0
20020701 044847;0.993400;0
20020701 044912;0.993300;0
20020701 044923;0.993200;0
20020701 044924;0.993200;0
20020701 044925;0.993100;0
20020701 044939;0.993000;0
20020701 044943;0.992900;0
20020701 044944;0.992800;0
20020701 044948;0.992700;0
20020701 045000;0.992700;0
20020701 045001;0.992800;0
20020701 045007;0.992900;0
20020701 045008;0.992900;0
20020701 045014;0.993000;0
20020701 045018;0.992800;0
20020701 045026;0.992700;0
20020701 045031;0.992800;0
20020701 045044;0.992700;0
20020701 045056;0.992700;0
20020701 045124;0.992600;0
20020701 045127;0.992500;0
20020701 045231;0.992400;0
20020701 045235;0.992500;0
20020701 045248;0.992500;0
20020701 045250;0.992600;0
20020701 045257;0.992500;0
20020701 045304;0.992500;0
20020701 045337;0.992400;0
20020701 045338;0.992400;0
20020701 045340;0.992300;0
20020701 045344;0.992300;0
20020701 045354;0.992300;0
20020701 045356;0.992200;0
20020701 045402;0.992100;0
20020701 045403;0.992200;0
20020701 045404;0.992300;0
20020701 045405;0.992200;0
20020701 045420;0.992100;0
20020701 045425;0.992000;0
20020701 045426;0.992000;0
20020701 045429;0.991900;0
20020701 045441;0.992000;0
20020701 045519;0.991900;0
20020701 045534;0.992000;0
20020701 045617;0.992100;0
20020701 045630;0.992200;0
20020701 045636;0.992300;0
20020701 045700;0.992300;0
20020701 045706;0.992400;0
20020701 045723;0.992400;0
20020701 045745;0.992500;0
20020701 045811;0.992600;0
20020701 045816;0.992600;0
20020701 045821;0.992700;0
20020701 045822;0.992700;0
20020701 045844;0.992900;0
20020701 045923;0.992700;0
20020701 045935;0.992600;0
20020701 045948;0.992700;0
20020701 045949;0.992800;0
20020701 050045;0.992900;0
20020701 050053;0.992800;0
20020701 050105;0.992700;0
20020701 050129;0.992600;0
20020701 050135;0.992500;0
20020701 050141;0.992600;0
20020701 050154;0.992500;0
20020701 050159;0.992400;0
20020701 050302;0.992400;0
20020701 050312;0.992500;0
20020701 050318;0.992500;0
20020701 050400;0.992600;0
20020701 050405;0.992700;0
20020701 050414;0.992700;0
20020701 050422;0.992900;0
20020701 050449;0.992700;0
20020701 050533;0.992800;0
20020701 050539;0.992900;0
20020701 050604;0.993000;0
20020701 050614;0.992900;0
20020701 050732;0.992900;0
20020701 050739;0.993000;0
20020701 050843;0.992900;0
20020701 050938;0.993000;0
20020701 051015;0.993000;0
20020701 051042;0.993100;0
20020701 051100;0.993100;0
20020701 051150;0.993200;0
20020701 051153;0.993200;0
20020701 051219;0.993200;0
20020701 051235;0.993100;0
20020701 051404;0.993000;0
20020701 051405;0.993100;0
20020701 051602;0.993000;0
20020701 051603;0.993000;0
20020701 051606;0.993000;0
20020701 051609;0.992900;0
20020701 051627;0.992900;0
20020701 051705;0.992800;0
20020701 051708;0.992700;0
20020701 051711;0.992600;0
20020701 051720;0.992600;0
20020701 051723;0.992700;0
20020701 051736;0.992600;0
20020701 051737;0.992500;0
20020701 051807;0.992500;0
20020701 051819;0.992400;0
20020701 051846;0.992300;0
20020701 051857;0.992300;0
20020701 051859;0.992200;0
20020701 051904;0.992200;0
20020701 051915;0.992300;0
20020701 051922;0.992300;0
20020701 051924;0.992200;0
20020701 052106;0.992200;0
20020701 052119;0.992000;0
20020701 052128;0.992000;0
20020701 052133;0.991900;0
20020701 052201;0.991900;0
20020701 052220;0.991800;0
20020701 052251;0.991900;0
20020701 052319;0.991900;0
20020701 052335;0.991800;0
20020701 052338;0.991800;0
20020701 052416;0.991900;0
20020701 052438;0.991900;0
20020701 052446;0.991800;0
20020701 052514;0.991900;0
20020701 052535;0.991900;0
20020701 052539;0.991800;0
20020701 052610;0.991900;0
20020701 052620;0.991900;0
20020701 052641;0.991900;0
20020701 052642;0.991800;0
20020701 052644;0.991800;0
20020701 052649;0.991700;0
20020701 052708;0.991700;0
20020701 052713;0.991600;0
20020701 052714;0.991600;0
20020701 052716;0.991500;0
20020701 052723;0.991500;0
20020701 052732;0.991500;0
20020701 052747;0.991600;0
20020701 052831;0.991600;0
20020701 052836;0.991800;0
20020701 052848;0.991900;0
20020701 052903;0.991900;0
20020701 052921;0.992000;0
20020701 052940;0.991900;0
20020701 052943;0.991900;0
20020701 052955;0.991800;0
20020701 053138;0.991900;0
20020701 053139;0.991800;0
20020701 053144;0.991800;0
20020701 053146;0.991700;0
20020701 053147;0.991700;0
20020701 053159;0.991600;0
20020701 053202;0.991500;0
20020701 053208;0.991500;0
20020701 053211;0.991300;0
20020701 053212;0.991300;0
20020701 053214;0.991200;0
20020701 053218;0.991300;0
20020701 053219;0.991400;0
20020701 053250;0.991500;0
20020701 053319;0.991500;0
20020701 053325;0.991500;0
20020701 053341;0.991600;0
20020701 053350;0.991600;0
20020701 053403;0.991800;0
20020701 053417;0.991800;0
20020701 053445;0.991900;0
20020701 053511;0.991900;0
20020701 053546;0.991900;0
20020701 053549;0.991900;0
20020701 053641;0.991800;0
20020701 053645;0.991700;0
20020701 053648;0.991600;0
20020701 053751;0.991600;0
20020701 053753;0.991500;0
20020701 053930;0.991500;0
20020701 054009;0.991500;0
20020701 054018;0.991400;0
20020701 054024;0.991300;0
20020701 054043;0.991500;0
20020701 054046;0.991500;0
20020701 054117;0.991500;0
20020701 054310;0.991600;0
20020701 054342;0.991600;0
20020701 054344;0.991700;0
20020701 054458;0.991800;0
20020701 054500;0.991900;0
20020701 054520;0.991900;0
20020701 054528;0.991900;0
20020701 054555;0.991800;0
20020701 054721;0.992000;0
20020701 054824;0.992000;0
20020701 054904;0.992200;0
20020701 054912;0.992300;0
20020701 054914;0.992300;0
20020701 054916;0.992400;0
20020701 054925;0.992400;0
20020701 054939;0.992300;0
20020701 054940;0.992300;0
20020701 055004;0.992400;0
20020701 055010;0.992500;0
20020701 055015;0.992500;0
20020701 055016;0.992600;0
20020701 055028;0.992600;0
20020701 055031;0.992700;0
20020701 055042;0.992700;0
20020701 055053;0.992600;0
20020701 055054;0.992600;0
20020701 055058;0.992500;0
20020701 055255;0.992500;0
20020701 055325;0.992300;0
20020701 055333;0.992300;0
20020701 055344;0.992400;0
20020701 055345;0.992400;0
20020701 055401;0.992400;0
20020701 055428;0.992500;0
20020701 055430;0.992400;0
20020701 055502;0.992500;0
20020701 055531;0.992500;0
20020701 055539;0.992500;0
20020701 055554;0.992600;0
20020701 055622;0.992700;0
20020701 055626;0.992700;0
20020701 055713;0.992600;0
20020701 055810;0.992500;0
20020701 055817;0.992500;0
20020701 055830;0.992400;0
20020701 055839;0.992400;0
20020701 055858;0.992300;0
20020701 055929;0.992300;0
20020701 055935;0.992300;0
